,text,entityTag
17498,of,1
17499,fuel,1
17500,and,1
17501,did,1
17502,not,1
17503,have,1
17504,a,1
17505,radio,1
17506,to,1
17507,call,1
17508,for,1
17509,help,1
17510,",",1
17511,Navy,0
17512,spokesman,1
17513,Lt.,1
17514,Italo,3
17515,Pineda,3
17516,said,1
17517,.,1
17518,He,1
17519,said,1
17520,11,1
17521,passengers,1
17522,and,1
17523,one,1
17524,boatman,1
17525,survived,1
17526,on,1
17527,coconuts,1
17528,and,1
17529,rainwater,1
17530,during,1
17531,65,1
17532,hours,1
17533,lost,1
17534,at,1
17535,sea,1
17536,.,1
17537,The,1
17538,boat,1
17539,was,1
17540,towed,1
17541,to,1
17542,the,1
17543,port,1
17544,city,1
17545,of,1
17546,Buenaventura,4
17547,.,1
17548,-DOCSTART-,1
17549,Argentine,2
17550,July,1
17551,raw,1
17552,steel,1
17553,output,1
17554,up,1
17555,14.8,1
17556,pct,1
17557,vs,1
17558,',1
17559,95,1
17560,.,1
17561,BUENOS,4
17562,AIRES,4
17563,1996-08-22,1
17564,Argentine,2
17565,raw,1
17566,steel,1
17567,output,1
17568,was,1
17569,"355,900",1
17570,tonnes,1
17571,in,1
17572,July,1
17573,",",1
17574,14.8,1
17575,percent,1
17576,higher,1
17577,than,1
17578,in,1
17579,July,1
17580,1995,1
17581,and,1
17582,up,1
17583,1.9,1
17584,percent,1
17585,from,1
17586,June,1
17587,",",1
17588,Steel,0
17589,Industry,0
17590,Center,0
17591,said,1
17592,Thursday,1
17593,.,1
17594,Primary,1
17595,iron,1
17596,output,1
17597,was,1
17598,"297,700",1
17599,tonnes,1
17600,",",1
17601,14.5,1
17602,percent,1
17603,more,1
17604,than,1
17605,last,1
17606,July,1
17607,and,1
17608,0.1,1
17609,percent,1
17610,more,1
17611,than,1
17612,in,1
17613,June,1
17614,.,1
17615,Hot,1
17616,laminate,1
17617,production,1
17618,was,1
17619,"349,000",1
17620,tonnes,1
17621,",",1
17622,3.2,1
17623,percent,1
17624,up,1
17625,from,1
17626,July,1
17627,1995,1
17628,and,1
17629,0.8,1
17630,percent,1
17631,up,1
17632,from,1
17633,June,1
17634,.,1
17635,Production,1
17636,of,1
17637,cold,1
17638,laminates,1
17639,was,1
17640,"120,500",1
17641,tonnes,1
17642,",",1
17643,4.2,1
17644,percent,1
17645,higher,1
17646,than,1
17647,the,1
17648,same,1
17649,month,1
17650,last,1
17651,year,1
17652,and,1
17653,11,1
17654,percent,1
17655,higher,1
17656,than,1
17657,in,1
17658,June,1
17659,.,1
17660,--,1
17661,Jason,3
17662,Webb,3
17663,",",1
17664,Buenos,0
17665,Aires,0
17666,Newsroom,0
17667,+541,1
17668,318-0655,1
17669,-DOCSTART-,1
17670,Peru,4
17671,'s,1
17672,guerrillas,1
17673,kill,1
17674,one,1
17675,",",1
17676,take,1
17677,8,1
17678,hostage,1
17679,in,1
17680,jungle,1
17681,.,1
17682,LIMA,4
17683,",",1
17684,Peru,4
17685,1996-08-21,1
17686,Peruvian,2
17687,guerrillas,1
17688,killed,1
17689,one,1
17690,man,1
17691,and,1
17692,took,1
17693,eight,1
17694,people,1
17695,hostage,1
17696,after,1
17697,taking,1
17698,over,1
17699,a,1
17700,village,1
17701,in,1
17702,the,1
17703,country,1
17704,'s,1
17705,northeastern,1
17706,jungle,1
17707,region,1
17708,",",1
17709,anti-,1
17710,terrorist,1
17711,police,1
17712,sources,1
17713,said,1
17714,on,1
17715,Wednesday,1
17716,.,1
17717,For,1
17718,three,1
17719,hours,1
17720,on,1
17721,Tuesday,1
17722,",",1
17723,around,1
17724,100,1
17725,members,1
17726,of,1
17727,the,1
17728,Maoist,2
17729,rebel,1
17730,group,1
17731,Shining,0
17732,Path,0
17733,took,1
17734,control,1
17735,of,1
17736,Alomella,4
17737,Robles,4
17738,",",1
17739,a,1
17740,small,1
17741,village,1
17742,about,1
17743,345,1
17744,miles,1
17745,(,1
17746,550,1
17747,km,1
17748,),1
17749,northeast,1
17750,of,1
17751,Lima,4
17752,",",1
17753,the,1
17754,sources,1
17755,said,1
17756,.,1
17757,Some,1
17758,guerrillas,1
17759,made,1
17760,villagers,1
17761,listen,1
17762,to,1
17763,propaganda,1
17764,speeches,1
17765,in,1
17766,the,1
17767,village,1
17768,centre,1
17769,",",1
17770,others,1
17771,forced,1
17772,passing,1
17773,motorists,1
17774,out,1
17775,of,1
17776,their,1
17777,cars,1
17778,and,1
17779,daubed,1
17780,their,1
17781,vehicles,1
17782,with,1
17783,slogans,1
17784,.,1
17785,By,1
17786,Wednesday,1
17787,",",1
17788,the,1
17789,whereabouts,1
17790,of,1
17791,the,1
17792,eight,1
17793,hostages,1
17794,was,1
17795,still,1
17796,not,1
17797,known,1
17798,",",1
17799,the,1
17800,sources,1
17801,said,1
17802,.,1
17803,In,1
17804,recent,1
17805,months,1
17806,the,1
17807,Shining,0
17808,Path,0
17809,",",1
17810,severely,1
17811,weakened,1
17812,since,1
17813,the,1
17814,1992,1
17815,capture,1
17816,of,1
17817,its,1
17818,leader,1
17819,Abimael,3
17820,Guzman,3
17821,",",1
17822,has,1
17823,been,1
17824,stepping,1
17825,up,1
17826,both,1
17827,its,1
17828,military,1
17829,and,1
17830,propaganda,1
17831,activities,1
17832,.,1
17833,Peru,4
17834,'s,1
17835,guerrilla,1
17836,conflicts,1
17837,have,1
17838,cost,1
17839,at,1
17840,least,1
17841,"30,000",1
17842,lives,1
17843,and,1
17844,$,1
17845,25,1
17846,billion,1
17847,in,1
17848,damage,1
17849,to,1
17850,infrastructure,1
17851,since,1
17852,1980,1
17853,.,1
17854,-DOCSTART-,1
17855,Former,1
17856,Surinam,4
17857,rebel,1
17858,leader,1
17859,held,1
17860,after,1
17861,shooting,1
17862,.,1
17863,PARAMARIBO,4
17864,",",1
17865,Surinam,4
17866,1996-08-21,1
17867,Flamboyant,1
17868,former,1
17869,Surinamese,2
17870,rebel,1
17871,leader,1
17872,Ronny,3
17873,Brunswijk,3
17874,was,1
17875,in,1
17876,custody,1
17877,on,1
17878,Wednesday,1
17879,charged,1
17880,with,1
17881,attempted,1
17882,murder,1
17883,",",1
17884,police,1
17885,said,1
17886,.,1
17887,Brunswijk,3
17888,turned,1
17889,himself,1
17890,into,1
17891,police,1
17892,after,1
17893,Freddy,3
17894,Pinas,3
17895,",",1
17896,a,1
17897,Surinamese-born,2
17898,visitor,1
17899,from,1
17900,the,1
17901,Netherlands,4
17902,",",1
17903,accused,1
17904,Brunswijk,3
17905,of,1
17906,trying,1
17907,to,1
17908,kill,1
17909,him,1
17910,on,1
17911,Sunday,1
17912,after,1
17913,a,1
17914,bar-room,1
17915,brawl,1
17916,in,1
17917,the,1
17918,small,1
17919,mining,1
17920,town,1
17921,of,1
17922,Moengo,4
17923,",",1
17924,about,1
17925,56,1
17926,miles,1
17927,(,1
17928,90,1
17929,km,1
17930,),1
17931,east,1
17932,of,1
17933,Paramaribo,4
17934,",",1
17935,said,1
17936,police,1
17937,spokesman,1
17938,Ro,3
17939,Gajadhar,3
17940,.,1
17941,Pinas,3
17942,",",1
17943,showing,1
17944,cuts,1
17945,and,1
17946,bruises,1
17947,on,1
17948,his,1
17949,face,1
17950,",",1
17951,told,1
17952,reporters,1
17953,the,1
17954,former,1
17955,head,1
17956,of,1
17957,the,1
17958,feared,1
17959,Jungle,0
17960,Command,0
17961,had,1
17962,tried,1
17963,and,1
17964,failed,1
17965,to,1
17966,shoot,1
17967,him,1
17968,after,1
17969,Pinas,3
17970,objected,1
17971,to,1
17972,Brunswijk,3
17973,'s,1
17974,advances,1
17975,toward,1
17976,his,1
17977,wife,1
17978,.,1
17979,Pinas,3
17980,said,1
17981,Brunswijk,3
17982,then,1
17983,ordered,1
17984,his,1
17985,bodyguards,1
17986,to,1
17987,beat,1
17988,him,1
17989,up,1
17990,.,1
17991,Brunswijk,3
17992,",",1
17993,35,1
17994,",",1
17995,denied,1
17996,the,1
17997,charges,1
17998,and,1
17999,said,1
18000,he,1
18001,had,1
18002,merely,1
18003,defended,1
18004,himself,1
18005,when,1
18006,Pinas,3
18007,attacked,1
18008,him,1
18009,with,1
18010,a,1
18011,bottle,1
18012,.,1
18013,It,1
18014,was,1
18015,the,1
18016,second,1
18017,time,1
18018,Brunswijk,3
18019,had,1
18020,been,1
18021,charged,1
18022,with,1
18023,attempted,1
18024,murder,1
18025,in,1
18026,less,1
18027,than,1
18028,two,1
18029,years,1
18030,.,1
18031,In,1
18032,1994,1
18033,he,1
18034,served,1
18035,two,1
18036,months,1
18037,in,1
18038,prison,1
18039,for,1
18040,shooting,1
18041,a,1
18042,thief,1
18043,in,1
18044,the,1
18045,buttocks,1
18046,.,1
18047,Brunswijk,3
18048,led,1
18049,a,1
18050,rebel,1
18051,group,1
18052,of,1
18053,about,1
18054,"1,000",1
18055,in,1
18056,a,1
18057,1986,1
18058,uprising,1
18059,against,1
18060,the,1
18061,regime,1
18062,of,1
18063,military,1
18064,strongman,1
18065,Desi,3
18066,Bouterse,3
18067,.,1
18068,The,1
18069,conflict,1
18070,",",1
18071,which,1
18072,killed,1
18073,more,1
18074,than,1
18075,500,1
18076,and,1
18077,caused,1
18078,thousands,1
18079,to,1
18080,flee,1
18081,to,1
18082,neighbouring,1
18083,French,4
18084,Guiana,4
18085,in,1
18086,the,1
18087,late,1
18088,1980s,1
18089,",",1
18090,eventually,1
18091,paved,1
18092,the,1
18093,way,1
18094,to,1
18095,democratic,1
18096,elections,1
18097,in,1
18098,1991,1
18099,.,1
18100,Despite,1
18101,numerous,1
18102,problems,1
18103,with,1
18104,authorities,1
18105,",",1
18106,Brunswijk,3
18107,went,1
18108,on,1
18109,to,1
18110,become,1
18111,a,1
18112,successful,1
18113,businessman,1
18114,with,1
18115,mining,1
18116,and,1
18117,logging,1
18118,interests,1
18119,.,1
18120,He,1
18121,also,1
18122,manages,1
18123,and,1
18124,occasionally,1
18125,plays,1
18126,for,1
18127,one,1
18128,of,1
18129,the,1
18130,leading,1
18131,local,1
18132,soccer,1
18133,teams,1
18134,.,1
18135,-DOCSTART-,1
18136,Noisy,1
18137,saw,1
18138,leads,1
18139,Thai,2
18140,police,1
18141,to,1
18142,heroin,1
18143,hideaway,1
18144,.,1
18145,BANGKOK,4
18146,1996-08-22,1
18147,A,1
18148,Hong,4
18149,Kong,4
18150,carpenter,1
18151,was,1
18152,arrested,1
18153,in,1
18154,the,1
18155,Thai,2
18156,seaside,1
18157,town,1
18158,of,1
18159,Pattaya,4
18160,after,1
18161,police,1
18162,seized,1
18163,18,1
18164,kg,1
18165,(,1
18166,39.7,1
18167,pounds,1
18168,),1
18169,of,1
18170,heroin,1
18171,following,1
18172,complaints,1
18173,by,1
18174,residents,1
18175,of,1
18176,a,1
18177,noisy,1
18178,saw,1
18179,",",1
18180,police,1
18181,said,1
18182,on,1
18183,Thursday,1
18184,.,1
18185,Cheung,3
18186,Siu,3
18187,Man,3
18188,",",1
18189,40,1
18190,",",1
18191,was,1
18192,arrested,1
18193,late,1
18194,on,1
18195,Wednesday,1
18196,after,1
18197,police,1
18198,searched,1
18199,a,1
18200,house,1
18201,and,1
18202,found,1
18203,heroin,1
18204,in,1
18205,bags,1
18206,and,1
18207,hidden,1
18208,in,1
18209,hollow,1
18210,spaces,1
18211,in,1
18212,wooden,1
18213,planks,1
18214,",",1
18215,police,1
18216,said,1
18217,.,1
18218,The,1
18219,suspect,1
18220,said,1
18221,he,1
18222,was,1
18223,hired,1
18224,to,1
18225,make,1
18226,a,1
18227,wooden,1
18228,box,1
18229,from,1
18230,the,1
18231,planks,1
18232,in,1
18233,order,1
18234,to,1
18235,hide,1
18236,the,1
18237,heroin,1
18238,.,1
18239,Police,1
18240,went,1
18241,to,1
18242,the,1
18243,house,1
18244,after,1
18245,receiving,1
18246,complaints,1
18247,of,1
18248,sawing,1
18249,during,1
18250,the,1
18251,night,1
18252,over,1
18253,the,1
18254,course,1
18255,of,1
18256,several,1
18257,days,1
18258,.,1
18259,When,1
18260,they,1
18261,arrived,1
18262,to,1
18263,investigate,1
18264,",",1
18265,police,1
18266,saw,1
18267,people,1
18268,escaping,1
18269,from,1
18270,the,1
18271,back,1
18272,door,1
18273,so,1
18274,they,1
18275,decided,1
18276,to,1
18277,search,1
18278,the,1
18279,house,1
18280,.,1
18281,The,1
18282,seized,1
18283,heroin,1
18284,has,1
18285,an,1
18286,estimated,1
18287,street,1
18288,value,1
18289,of,1
18290,about,1
18291,300,1
18292,million,1
18293,baht,1
18294,(,1
18295,$,1
18296,12,1
18297,million,1
18298,),1
18299,",",1
18300,police,1
18301,said,1
18302,.,1
18303,Officials,1
18304,are,1
18305,now,1
18306,hunting,1
18307,for,1
18308,the,1
18309,suspect,1
18310,'s,1
18311,collaborators,1
18312,",",1
18313,police,1
18314,said,1
18315,.,1
18316,Cheung,3
18317,was,1
18318,being,1
18319,detained,1
18320,pending,1
18321,formal,1
18322,charges,1
18323,",",1
18324,police,1
18325,said,1
18326,.,1
18327,-DOCSTART-,1
18328,Australia,4
18329,foreign,1
18330,minister,1
18331,arrives,1
18332,in,1
18333,China,4
18334,.,1
18335,BEIJING,4
18336,1996-08-22,1
18337,Australian,2
18338,Foreign,1
18339,Minister,1
18340,Alexander,3
18341,Downer,3
18342,arrived,1
18343,in,1
18344,Beijing,4
18345,on,1
18346,Thursday,1
18347,for,1
18348,a,1
18349,four-day,1
18350,visit,1
18351,that,1
18352,follows,1
18353,rising,1
18354,friction,1
18355,between,1
18356,the,1
18357,two,1
18358,nations,1
18359,in,1
18360,recent,1
18361,weeks,1
18362,.,1
18363,Downer,3
18364,was,1
18365,to,1
18366,meet,1
18367,Chinese,2
18368,Foreign,1
18369,Minister,1
18370,Qian,3
18371,Qichen,3
18372,and,1
18373,sign,1
18374,an,1
18375,agreement,1
18376,on,1
18377,an,1
18378,Australian,2
18379,consulate,1
18380,in,1
18381,Hong,4
18382,Kong,4
18383,",",1
18384,an,1
18385,official,1
18386,of,1
18387,the,1
18388,Australian,2
18389,embassy,1
18390,in,1
18391,Beijing,4
18392,said,1
18393,.,1
18394,China,4
18395,will,1
18396,resume,1
18397,sovereignty,1
18398,over,1
18399,Hong,4
18400,Kong,4
18401,",",1
18402,a,1
18403,British,2
18404,colony,1
18405,",",1
18406,in,1
18407,mid-1997,1
18408,.,1
18409,Relations,1
18410,between,1
18411,China,4
18412,and,1
18413,Australia,4
18414,have,1
18415,been,1
18416,strained,1
18417,in,1
18418,recent,1
18419,weeks,1
18420,because,1
18421,of,1
18422,Australia,4
18423,'s,1
18424,plan,1
18425,to,1
18426,sell,1
18427,uranium,1
18428,to,1
18429,China,4
18430,'s,1
18431,rival,1
18432,Taiwan,4
18433,.,1
18434,Other,1
18435,issues,1
18436,affecting,1
18437,ties,1
18438,include,1
18439,plans,1
18440,by,1
18441,an,1
18442,Australian,2
18443,cabinet,1
18444,minister,1
18445,to,1
18446,visit,1
18447,Taiwan,4
18448,",",1
18449,a,1
18450,security,1
18451,pact,1
18452,between,1
18453,Canberra,4
18454,and,1
18455,Washington,4
18456,and,1
18457,a,1
18458,possible,1
18459,visit,1
18460,to,1
18461,Australia,4
18462,next,1
18463,month,1
18464,by,1
18465,Tibet,4
18466,'s,1
18467,exiled,1
18468,spiritual,1
18469,leader,1
18470,the,1
18471,Dalai,3
18472,Lama,3
18473,.,1
18474,Downer,3
18475,is,1
18476,the,1
18477,first,1
18478,Australian,2
18479,minister,1
18480,to,1
18481,visit,1
18482,China,4
18483,since,1
18484,the,1
18485,new,1
18486,conservative,1
18487,government,1
18488,took,1
18489,office,1
18490,in,1
18491,Canberra,4
18492,in,1
18493,March,1
18494,.,1
18495,-DOCSTART-,1
18496,Palestinians,2
18497,accuse,1
18498,PA,0
18499,of,1
18500,banning,1
18501,books,1
18502,.,1
18503,NABLUS,4
18504,",",1
18505,West,4
18506,Bank,4
18507,1996-08-22,1
18508,A,1
18509,West,4
18510,Bank,4
18511,bookseller,1
18512,charged,1
18513,on,1
18514,Thursday,1
18515,that,1
18516,the,1
18517,Palestinian,0
18518,Information,0
18519,Ministry,0
18520,has,1
18521,forced,1
18522,him,1
18523,to,1
18524,sign,1
18525,an,1
18526,undertaking,1
18527,not,1
18528,to,1
18529,distribute,1
18530,books,1
18531,written,1
18532,by,1
18533,critics,1
18534,of,1
18535,Israeli-PLO,2
18536,self-rule,1
18537,deals,1
18538,.,1
18539, ,5
18540,They,1
18541,made,1
18542,me,1
18543,sign,1
18544,an,1
18545,undertaking,1
18546,not,1
18547,to,1
18548,sell,1
18549,the,1
18550,books,1
18551,to,1
18552,anyone,1
18553,at,1
18554,the,1
18555,risk,1
18556,of,1
18557,legal,1
18558,action,1
18559,.,1
18560,One,1
18561,official,1
18562,told,1
18563,me,1
18564,',1
18565,you,1
18566,have,1
18567,to,1
18568,either,1
18569,destroy,1
18570,the,1
18571,books,1
18572,or,1
18573,return,1
18574,them,1
18575,to,1
18576,Amman,4
18577,',1
18578,",",1
18579, ,5
18580,Daoud,3
18581,Makkawi,3
18582,",",1
18583,owner,1
18584,of,1
18585,the,1
18586,Nablus-based,2
18587,al-Risala,4
18588,bookshop,1
18589,",",1
18590,told,1
18591,Reuters,0
18592,.,1
18593,He,1
18594,said,1
18595,ministry,1
18596,officials,1
18597,made,1
18598,him,1
18599,sign,1
18600,this,1
18601,a,1
18602,few,1
18603,weeks,1
18604,ago,1
18605,after,1
18606,he,1
18607,brought,1
18608,about,1
18609,a,1
18610,dozen,1
18611,copies,1
18612,from,1
18613,Jordan,4
18614,of,1
18615,a,1
18616,book,1
18617,by,1
18618,Edward,3
18619,Said,3
18620,",",1
18621,a,1
18622,prominent,1
18623,scholar,1
18624,at,1
18625,New,4
18626,York,4
18627,City,4
18628,'s,1
18629,Columbia,0
18630,University,0
18631,.,1
18632,Said,3
18633,",",1
18634,a,1
18635,U.S.,4
18636,citizen,1
18637,of,1
18638,Palestinian,2
18639,origin,1
18640,",",1
18641,has,1
18642,been,1
18643,an,1
18644,outspoken,1
18645,critic,1
18646,of,1
18647,the,1
18648,1993,1
18649,Israeli-PLO,2
18650,self-rule,1
18651,deal,1
18652,and,1
18653,has,1
18654,written,1
18655,at,1
18656,least,1
18657,two,1
18658,books,1
18659,on,1
18660,the,1
18661,accord,1
18662,.,1
18663,On,1
18664,Wednesday,1
18665,a,1
18666,bookseller,1
18667,in,1
18668,the,1
18669,West,4
18670,Bank,4
18671,town,1
18672,of,1
18673,Ramallah,4
18674,said,1
18675,police,1
18676,about,1
18677,a,1
18678,month,1
18679,ago,1
18680,confiscated,1
18681,several,1
18682,copies,1
18683,of,1
18684,two,1
18685,of,1
18686,Said,3
18687,'s,1
18688,books,1
18689,on,1
18690,the,1
18691,Israel-PLO,2
18692,self-rule,1
18693,deals,1
18694,.,1
18695,Palestinian,0
18696,Information,0
18697,Ministry,0
18698,Director-General,1
18699,Mutawakel,3
18700,Taha,3
18701,denied,1
18702,that,1
18703,ministry,1
18704,officials,1
18705,forced,1
18706,anyone,1
18707,to,1
18708,sign,1
18709,any,1
18710,undertaking,1
18711,and,1
18712,insisted,1
18713,that,1
18714,the,1
18715,Palestinian,0
18716,Authority,0
18717,has,1
18718,no,1
18719,plans,1
18720,to,1
18721,censor,1
18722,books,1
18723,.,1
18724, ,5
18725,There,1
18726,is,1
18727,no,1
18728,strategy,1
18729,to,1
18730,ban,1
18731,books,1
18732,or,1
18733,to,1
18734,suppress,1
18735,freedom,1
18736,of,1
18737,expression,1
18738,in,1
18739,any,1
18740,form,1
18741,whatsoever,1
18742,",",1
18743, ,5
18744,Taha,3
18745,told,1
18746,Reuters,0
18747,.,1
18748,But,1
18749,Taha,3
18750,said,1
18751,that,1
18752,the,1
18753,absence,1
18754,of,1
18755,relevent,1
18756,legislations,1
18757,may,1
18758,have,1
18759,resulted,1
18760,in,1
18761,some,1
18762,mistakes,1
18763,by,1
18764,some,1
18765,security,1
18766,officials,1
18767,.,1
18768, ,5
18769,This,1
18770,may,1
18771,explain,1
18772,some,1
18773,mistakes,1
18774,against,1
18775,some,1
18776,journalists,1
18777,and,1
18778,writers,1
18779,",",1
18780, ,5
18781,he,1
18782,said,1
18783,.,1
18784,Daoud,3
18785,said,1
18786,books,1
18787,by,1
18788,other,1
18789,authors,1
18790,",",1
18791,including,1
18792,British,2
18793,Journalist,1
18794,Patrick,3
18795,Seale,3
18796,",",1
18797,were,1
18798,also,1
18799,banned,1
18800,.,1
18801,He,1
18802,said,1
18803,that,1
18804,security,1
18805,officials,1
18806,often,1
18807,visit,1
18808,his,1
18809,shop,1
18810,to,1
18811,make,1
18812,sure,1
18813,he,1
18814,was,1
18815,not,1
18816,selling,1
18817,the,1
18818,books,1
18819,.,1
18820, ,5
18821,I,1
18822,think,1
18823,this,1
18824,is,1
18825,a,1
18826,bad,1
18827,beginning,1
18828,.,1
18829,If,1
18830,we,1
18831,have,1
18832,confidence,1
18833,",",1
18834,why,1
18835,should,1
18836,we,1
18837,be,1
18838,afraid,1
18839,of,1
18840,the,1
18841,other,1
18842,opinion,1
18843,?,1
18844, ,5
18845,Daoud,3
18846,said,1
18847,.,1
18848,Thousands,1
18849,of,1
18850,books,1
18851,were,1
18852,banned,1
18853,from,1
18854,sale,1
18855,in,1
18856,the,1
18857,West,4
18858,Bank,4
18859,and,1
18860,Gaza,4
18861,Strip,4
18862,by,1
18863,the,1
18864,Israeli,2
18865,military,1
18866,authorities,1
18867,before,1
18868,the,1
18869,Jewish,2
18870,state,1
18871,handed,1
18872,over,1
18873,parts,1
18874,of,1
18875,the,1
18876,two,1
18877,areas,1
18878,to,1
18879,the,1
18880,PLO,0
18881,under,1
18882,a,1
18883,self-rule,1
18884,deal,1
18885,in,1
18886,1994,1
18887,.,1
18888,-DOCSTART-,1
18889,Egypt,4
18890,blames,1
18891,Istanbul,4
18892,control,1
18893,tower,1
18894,for,1
18895,accident,1
18896,.,1
18897,CAIRO,4
18898,1996-08-22,1
18899,The,1
18900,chairman,1
18901,of,1
18902,national,1
18903,carrier,1
18904,EgyptAir,0
18905,on,1
18906,Thursday,1
18907,blamed,1
18908,the,1
18909,control,1
18910,tower,1
18911,at,1
18912,Istanbul,4
18913,airport,1
18914,for,1
18915,the,1
18916,EgyptAir,0
18917,plane,1
18918,accident,1
18919,.,1
18920,Twenty,1
18921,people,1
18922,were,1
18923,injured,1
18924,on,1
18925,Wednesday,1
18926,when,1
18927,the,1
18928,EgyptAir,0
18929,Boeing,2
18930,707,1
18931,overshot,1
18932,the,1
18933,runway,1
18934,",",1
18935,caught,1
18936,fire,1
18937,",",1
18938,hit,1
18939,a,1
18940,taxi,1
18941,and,1
18942,skipped,1
18943,across,1
18944,a,1
18945,road,1
18946,onto,1
18947,a,1
18948,railway,1
18949,line,1
18950,.,1
18951,Chairman,1
18952,Mohamed,3
18953,Fahim,3
18954,Rayyan,3
18955,told,1
18956,a,1
18957,news,1
18958,conference,1
18959,at,1
18960,Cairo,4
18961,airport,1
18962,:,1
18963, ,5
18964,The,1
18965,control,1
18966,tower,1
18967,should,1
18968,have,1
18969,allocated,1
18970,the,1
18971,plane,1
18972,another,1
18973,runway,1
18974,",",1
18975,instead,1
18976,of,1
18977,the,1
18978,one,1
18979,the,1
18980,plane,1
18981,landed,1
18982,on,1
18983,.,1
18984, ,5
18985, ,5
18986,The,1
18987,one,1
18988,it,1
18989,landed,1
18990,on,1
18991,is,1
18992,"2,250",1
18993,metres,1
18994,(,1
18995,"2,460",1
18996,yards,1
18997,),1
18998,long,1
18999,while,1
19000,the,1
19001,other,1
19002,one,1
19003,if,1
19004,more,1
19005,than,1
19006,"3,000",1
19007,metres,1
19008,(,1
19009,"3,300",1
19010,yards,1
19011,),1
19012,long,1
19013,and,1
19014,is,1
19015,less,1
19016,steep,1
19017,",",1
19018, ,5
19019,he,1
19020,added,1
19021,.,1
19022,He,1
19023,said,1
19024,a,1
19025,Turkish,2
19026,civil,1
19027,aviation,1
19028,authority,1
19029,official,1
19030,had,1
19031,made,1
19032,the,1
19033,same,1
19034,point,1
19035,and,1
19036,he,1
19037,noted,1
19038,that,1
19039,a,1
19040,Turkish,2
19041,plane,1
19042,had,1
19043,a,1
19044,similar,1
19045,accident,1
19046,there,1
19047,in,1
19048,1994,1
19049,.,1
19050,The,1
19051,EgyptAir,0
19052,pilot,1
19053,blamed,1
19054,Turkish,2
19055,airport,1
19056,staff,1
19057,for,1
19058,misleading,1
